ID,Target
271.0,0.3
272.0,0.4
273.0,0.1
274.0,0.5
275.0,0.1
276.0,0.4
277.0,0.6
278.0,0.1
279.0,0.2
280.0,0.4
281.0,0.3
282.0,0.2
283.0,0.3
284.0,0.5
285.0,0.4
286.0,0.5
287.0,0.4
288.0,0.2
289.0,0.5
290.0,0.2
291.0,0.3
292.0,0.8
293.0,0.4
294.0,0.2
295.0,0.2
296.0,0.4
297.0,0.1
298.0,0.2
299.0,0.3
300.0,0.5
301.0,0.2
302.0,0.6
303.0,0.1
304.0,0.3
305.0,0.2
306.0,0.1
307.0,0.2
308.0,0.2
309.0,0.2
310.0,0.2
311.0,0.2
312.0,0.1
313.0,0.2
314.0,0.2
315.0,0.4
316.0,0.3
317.0,0.3
318.0,0.3
319.0,0.7
320.0,0.3
321.0,0.1
322.0,0.5
323.0,0.5
324.0,0.2
325.0,0.3
326.0,0.1
327.0,0.2
328.0,0.5
329.0,0.2
330.0,0.2
331.0,0.2
332.0,0.5
333.0,0.1
334.0,0.3
335.0,0.2
336.0,0.5
337.0,0.6
338.0,0.2
339.0,0.3
340.0,0.1
341.0,0.2
342.0,0.2
343.0,0.3
344.0,0.2
345.0,0.7
346.0,0.3
347.0,0.2
348.0,0.5
349.0,0.2
350.0,0.4
351.0,0.3
352.0,0.2
353.0,0.1
354.0,0.3
355.0,0.2
356.0,0.4
357.0,0.2
358.0,0.5
359.0,0.5
360.0,0.2
361.0,0.3
362.0,0.4
363.0,0.2
364.0,0.3
365.0,0.3
366.0,0.5
367.0,0.2
368.0,0.1
369.0,0.1
370.0,0.4
371.0,0.2
372.0,0.6
373.0,0.4
374.0,0.5
375.0,0.6
376.0,0.2
377.0,0.2
378.0,0.4
379.0,0.4
380.0,0.3
381.0,0.3
382.0,0.3
383.0,0.2
384.0,0.3
385.0,0.1
386.0,0.4
387.0,0.3
388.0,0.2
389.0,0.4
390.0,0.5
391.0,0.3
392.0,0.3
393.0,0.2
394.0,0.8
395.0,0.2
396.0,0.4
397.0,0.7
398.0,0.3
399.0,0.6
400.0,0.3
401.0,0.3
402.0,0.3
403.0,0.2
404.0,0.3
405.0,0.2
406.0,0.3
407.0,0.3
408.0,0.4
409.0,0.3
410.0,0.3
411.0,0.1
412.0,0.3
413.0,0.2
414.0,0.3
415.0,0.1
416.0,0.1
417.0,0.7
418.0,0.6
419.0,0.2
420.0,0.1
421.0,0.5
422.0,0.2
423.0,0.5
424.0,0.3
425.0,0.3
426.0,0.1
427.0,0.3
428.0,0.3
429.0,0.1
430.0,0.6
431.0,0.2
432.0,0.5
433.0,0.3
434.0,0.1
435.0,0.3
436.0,0.6
437.0,0.2
438.0,0.6
439.0,0.1
440.0,0.3
441.0,0.1
442.0,0.2
443.0,0.2
444.0,0.4
445.0,0.2
446.0,0.3
447.0,0.5
448.0,0.3
449.0,0.2
450.0,0.2
451.0,0.3
452.0,0.7
453.0,0.4
454.0,0.4
455.0,0.4
456.0,0.2
457.0,0.4
458.0,0.2
459.0,0.2
460.0,0.3
461.0,0.3
462.0,0.5
463.0,0.2
464.0,0.3
465.0,0.3
466.0,0.3
467.0,0.2
468.0,0.2
469.0,0.4
470.0,0.4
471.0,0.6
472.0,0.3
473.0,0.7
474.0,0.2
475.0,0.3
476.0,0.3
477.0,0.5
478.0,0.2
479.0,0.7
480.0,0.4
481.0,0.2
482.0,0.6
483.0,0.6
484.0,0.6
485.0,0.3
486.0,0.3
487.0,0.2
488.0,0.2
489.0,0.5
490.0,0.7
491.0,0.6
492.0,0.2
493.0,0.2
494.0,0.3
495.0,0.2
496.0,0.6
497.0,0.3
498.0,0.6
499.0,0.2
500.0,0.2
501.0,0.5
502.0,0.5
503.0,0.2
504.0,0.2
505.0,0.2
506.0,0.2
507.0,0.2
508.0,0.2
509.0,0.2
510.0,0.3
511.0,0.3
512.0,0.2
513.0,0.2
514.0,0.2
515.0,0.6
516.0,0.6
517.0,0.2
518.0,0.3
519.0,0.1
520.0,0.3
521.0,0.5
522.0,0.2
523.0,0.4
524.0,0.2
525.0,0.4
526.0,0.2
527.0,0.2
528.0,0.3
529.0,0.2
530.0,0.4
531.0,0.4
532.0,0.3
533.0,0.2
534.0,0.1
535.0,0.5
536.0,0.2
537.0,0.4
538.0,0.3
539.0,0.4
540.0,0.4
541.0,0.2
542.0,0.5
543.0,0.5
544.0,0.3
545.0,0.2
546.0,0.1
547.0,0.5
548.0,0.3
549.0,0.2
550.0,0.4
551.0,0.4
552.0,0.2
553.0,0.2
554.0,0.6
555.0,0.4
556.0,0.2
557.0,0.3
558.0,0.6
559.0,0.2
560.0,0.3
561.0,0.2
562.0,0.4
563.0,0.5
564.0,0.3
565.0,0.4
566.0,0.5
567.0,0.4
568.0,0.3
569.0,0.2
570.0,0.4
571.0,0.3
572.0,0.6
573.0,0.2
574.0,0.2
575.0,0.2
576.0,0.6
577.0,0.2
578.0,0.2
579.0,0.1
580.0,0.2
581.0,0.3
582.0,0.1
583.0,0.3
584.0,0.2
585.0,0.3
586.0,0.3
587.0,0.5
588.0,0.3
589.0,0.4
590.0,0.2
591.0,0.2
592.0,0.5
593.0,0.1
594.0,0.2
595.0,0.2
596.0,0.3
597.0,0.2
598.0,0.3
599.0,0.3
600.0,0.2
601.0,0.2
602.0,0.2
603.0,0.3
604.0,0.3
605.0,0.1
606.0,0.3
607.0,0.2
608.0,0.4
609.0,0.3
610.0,0.3
611.0,0.2
612.0,0.2
613.0,0.2
614.0,0.3
615.0,0.3
616.0,0.4
617.0,0.5
618.0,0.4
619.0,0.3
620.0,0.1
621.0,0.1
622.0,0.2
623.0,0.3
624.0,0.5
625.0,0.2
626.0,0.4
627.0,0.1
628.0,0.4
629.0,0.3
630.0,0.7
631.0,0.3
632.0,0.1
633.0,0.3
634.0,0.2
635.0,0.3
636.0,0.3
637.0,0.4
638.0,0.3
639.0,0.3
640.0,0.3
641.0,0.3
642.0,0.3
643.0,0.2
644.0,0.2
645.0,0.1
646.0,0.3
647.0,0.3
648.0,0.5
649.0,0.4
650.0,0.2
651.0,0.2
652.0,0.3
653.0,0.4
654.0,0.4
655.0,0.2
656.0,0.2
657.0,0.4
658.0,0.2
659.0,0.2
660.0,0.4
661.0,0.4
662.0,0.3
663.0,0.5
664.0,0.2
665.0,0.4
666.0,0.2
667.0,0.2
668.0,0.3
669.0,0.5
670.0,0.2
671.0,0.2
672.0,0.3
673.0,0.1
674.0,0.2
675.0,0.3
676.0,0.7
677.0,0.3
678.0,0.5
679.0,0.2
680.0,0.5
681.0,0.3
682.0,0.2
683.0,0.2
684.0,0.3
685.0,0.6
686.0,0.3
687.0,0.3
688.0,0.1
689.0,0.2
690.0,0.5
691.0,0.3
692.0,0.2
693.0,0.3
694.0,0.2
695.0,0.2
696.0,0.5
697.0,0.1
698.0,0.2
699.0,0.2
700.0,0.2
701.0,0.2
702.0,0.1
703.0,0.4
704.0,0.2
705.0,0.3
706.0,0.6
707.0,0.3
708.0,0.3
709.0,0.2
710.0,0.2
711.0,0.2
712.0,0.2
713.0,0.2
714.0,0.5
715.0,0.2
716.0,0.3
717.0,0.2
718.0,0.3
719.0,0.4
720.0,0.5
721.0,0.3
722.0,0.3
723.0,0.2
724.0,0.5
725.0,0.3
726.0,0.1
727.0,0.2
728.0,0.6
729.0,0.7
730.0,0.2
731.0,0.6
732.0,0.8
733.0,0.5
734.0,0.7
735.0,0.1
736.0,0.3
737.0,0.7
738.0,0.2
739.0,0.1
740.0,0.3
741.0,0.3
742.0,0.5
743.0,0.2
744.0,0.3
745.0,0.5
746.0,0.2
747.0,0.3
748.0,0.4
749.0,0.2
750.0,0.3
751.0,0.5
752.0,0.3
753.0,0.5
754.0,0.3
755.0,0.2
756.0,0.2
757.0,0.5
758.0,0.3
759.0,0.2
760.0,0.1
761.0,0.3
762.0,0.4
763.0,0.2
764.0,0.1
765.0,0.3
766.0,0.3
767.0,0.3
768.0,0.7
769.0,0.6
770.0,0.2
771.0,0.6
772.0,0.2
773.0,0.1
774.0,0.3
775.0,0.3
776.0,0.3
777.0,0.3
778.0,0.4
779.0,0.1
780.0,0.7
781.0,0.1
782.0,0.3
783.0,0.3
784.0,0.3
785.0,0.2
786.0,0.1
787.0,0.5
788.0,0.2
789.0,0.5
790.0,0.3
791.0,0.2
792.0,0.3
793.0,0.5
794.0,0.2
795.0,0.2
796.0,0.3
797.0,0.2
798.0,0.2
