ID,Target
294.0,0.2
295.0,0.2
296.0,0.3
297.0,0.1
298.0,0.3
299.0,0.1
300.0,0.4
301.0,0.1
302.0,0.4
303.0,0.1
304.0,0.1
305.0,0.1
306.0,0.0
307.0,0.2
308.0,0.2
309.0,0.1
310.0,0.1
311.0,0.1
312.0,0.0
313.0,0.0
314.0,0.2
315.0,0.3
316.0,0.1
317.0,0.1
318.0,0.2
319.0,0.4
320.0,0.2
321.0,0.1
322.0,0.3
323.0,0.4
324.0,0.0
325.0,0.3
326.0,0.1
327.0,0.1
328.0,0.2
329.0,0.3
330.0,0.1
331.0,0.1
332.0,0.2
333.0,0.3
334.0,0.2
335.0,0.1
336.0,0.4
337.0,0.6
338.0,0.1
339.0,0.3
340.0,0.0
341.0,0.2
342.0,0.2
343.0,0.2
344.0,0.1
345.0,0.3
346.0,0.3
347.0,0.3
348.0,0.6
349.0,0.1
350.0,0.2
351.0,0.1
352.0,0.2
353.0,0.1
354.0,0.1
355.0,0.0
356.0,0.2
357.0,0.1
358.0,0.3
359.0,0.3
360.0,0.1
361.0,0.3
362.0,0.3
363.0,0.3
364.0,0.1
365.0,0.4
366.0,0.4
367.0,0.1
368.0,0.0
369.0,0.1
370.0,0.2
371.0,0.1
372.0,0.4
373.0,0.2
374.0,0.2
375.0,0.5
376.0,0.1
377.0,0.1
378.0,0.2
379.0,0.4
380.0,0.2
381.0,0.3
382.0,0.1
383.0,0.1
384.0,0.1
385.0,0.1
386.0,0.3
387.0,0.2
388.0,0.2
389.0,0.3
390.0,0.5
391.0,0.1
392.0,0.1
393.0,0.1
394.0,0.6
395.0,0.1
396.0,0.3
397.0,0.5
398.0,0.1
399.0,0.6
400.0,0.2
401.0,0.3
402.0,0.2
403.0,0.1
404.0,0.2
405.0,0.2
406.0,0.1
407.0,0.2
408.0,0.5
409.0,0.2
410.0,0.2
411.0,0.0
412.0,0.1
413.0,0.1
414.0,0.2
415.0,0.1
416.0,0.1
417.0,0.4
418.0,0.6
419.0,0.1
420.0,0.0
421.0,0.4
422.0,0.1
423.0,0.5
424.0,0.1
425.0,0.1
426.0,0.1
427.0,0.3
428.0,0.2
429.0,0.3
430.0,0.4
431.0,0.1
432.0,0.4
433.0,0.2
434.0,0.1
435.0,0.3
436.0,0.3
437.0,0.1
438.0,0.6
439.0,0.1
440.0,0.3
441.0,0.0
442.0,0.1
443.0,0.0
444.0,0.3
445.0,0.2
446.0,0.2
447.0,0.4
448.0,0.1
449.0,0.1
450.0,0.2
451.0,0.0
452.0,0.9
453.0,0.5
454.0,0.1
455.0,0.2
456.0,0.1
457.0,0.3
458.0,0.1
459.0,0.1
460.0,0.2
461.0,0.2
462.0,0.4
463.0,0.1
464.0,0.3
465.0,0.1
466.0,0.2
467.0,0.1
468.0,0.1
469.0,0.2
470.0,0.1
471.0,0.4
472.0,0.3
473.0,0.6
474.0,0.0
475.0,0.1
476.0,0.1
477.0,0.2
478.0,0.1
479.0,0.4
480.0,0.2
481.0,0.2
482.0,0.6
483.0,0.4
484.0,0.4
485.0,0.2
486.0,0.2
487.0,0.1
488.0,0.1
489.0,0.2
490.0,0.3
491.0,0.5
492.0,0.2
493.0,0.1
494.0,0.1
495.0,0.1
496.0,0.2
497.0,0.2
498.0,0.4
499.0,0.1
500.0,0.1
501.0,0.5
502.0,0.5
503.0,0.2
504.0,0.2
505.0,0.3
506.0,0.2
507.0,0.1
508.0,0.1
509.0,0.1
510.0,0.2
511.0,0.2
512.0,0.1
513.0,0.1
514.0,0.2
515.0,0.4
516.0,0.4
517.0,0.1
518.0,0.4
519.0,0.1
520.0,0.2
521.0,0.1
522.0,0.4
523.0,0.2
524.0,0.1
525.0,0.4
526.0,0.0
527.0,0.3
528.0,0.1
529.0,0.0
530.0,0.2
531.0,0.6
532.0,0.2
533.0,0.1
534.0,0.1
535.0,0.4
536.0,0.1
537.0,0.1
538.0,0.3
539.0,0.2
540.0,0.3
541.0,0.1
542.0,0.2
543.0,0.5
544.0,0.2
545.0,0.1
546.0,0.1
547.0,0.6
548.0,0.1
549.0,0.1
550.0,0.3
551.0,0.3
552.0,0.1
553.0,0.1
554.0,0.5
555.0,0.1
556.0,0.1
557.0,0.1
558.0,0.1
559.0,0.1
560.0,0.3
561.0,0.1
562.0,0.6
563.0,0.1
564.0,0.1
565.0,0.5
566.0,0.4
567.0,0.1
568.0,0.2
569.0,0.1
570.0,0.3
571.0,0.2
572.0,0.5
573.0,0.1
574.0,0.1
575.0,0.1
576.0,0.7
577.0,0.0
578.0,0.1
579.0,0.1
580.0,0.1
581.0,0.3
582.0,0.0
583.0,0.3
584.0,0.1
585.0,0.2
586.0,0.4
587.0,0.2
588.0,0.1
589.0,0.5
590.0,0.2
591.0,0.1
592.0,0.4
593.0,0.0
594.0,0.1
595.0,0.0
596.0,0.3
597.0,0.2
598.0,0.1
599.0,0.3
600.0,0.1
601.0,0.1
602.0,0.1
603.0,0.2
604.0,0.3
605.0,0.0
606.0,0.1
607.0,0.1
608.0,0.3
609.0,0.2
610.0,0.1
611.0,0.2
612.0,0.0
613.0,0.1
614.0,0.3
615.0,0.2
616.0,0.2
617.0,0.4
618.0,0.4
619.0,0.6
620.0,0.1
621.0,0.0
622.0,0.1
623.0,0.2
624.0,0.4
625.0,0.3
626.0,0.3
627.0,0.0
628.0,0.3
629.0,0.1
630.0,0.2
631.0,0.3
632.0,0.0
633.0,0.3
634.0,0.1
635.0,0.2
636.0,0.2
637.0,0.2
638.0,0.1
639.0,0.3
640.0,0.2
641.0,0.1
642.0,0.3
643.0,0.1
644.0,0.1
645.0,0.0
646.0,0.3
647.0,0.2
648.0,0.5
649.0,0.2
650.0,0.2
651.0,0.1
652.0,0.4
653.0,0.4
654.0,0.4
655.0,0.1
656.0,0.1
657.0,0.5
658.0,0.1
659.0,0.2
660.0,0.4
661.0,0.2
662.0,0.3
663.0,0.6
664.0,0.3
665.0,0.3
666.0,0.0
667.0,0.1
668.0,0.3
669.0,0.4
670.0,0.1
671.0,0.1
672.0,0.2
673.0,0.1
674.0,0.1
675.0,0.1
676.0,0.6
677.0,0.1
678.0,0.4
679.0,0.0
680.0,0.6
681.0,0.3
682.0,0.1
683.0,0.1
684.0,0.3
685.0,0.2
686.0,0.1
687.0,0.1
688.0,0.1
689.0,0.2
690.0,0.5
691.0,0.1
692.0,0.2
693.0,0.1
694.0,0.1
695.0,0.1
696.0,0.4
697.0,0.1
698.0,0.1
699.0,0.1
700.0,0.1
701.0,0.1
702.0,0.1
703.0,0.3
704.0,0.1
705.0,0.2
706.0,0.3
707.0,0.2
708.0,0.3
709.0,0.1
710.0,0.1
711.0,0.1
712.0,0.1
713.0,0.3
714.0,0.2
715.0,0.2
716.0,0.2
717.0,0.1
718.0,0.3
719.0,0.3
720.0,0.3
721.0,0.4
722.0,0.1
723.0,0.1
724.0,0.4
725.0,0.1
726.0,0.1
727.0,0.1
728.0,0.5
729.0,0.7
730.0,0.2
731.0,0.4
732.0,0.5
733.0,0.5
734.0,0.7
735.0,0.3
736.0,0.2
737.0,0.6
738.0,0.1
739.0,0.0
740.0,0.3
741.0,0.3
742.0,0.1
743.0,0.1
744.0,0.4
745.0,0.2
746.0,0.1
747.0,0.2
748.0,0.3
749.0,0.1
750.0,0.2
751.0,0.4
752.0,0.2
753.0,0.3
754.0,0.2
755.0,0.2
756.0,0.3
757.0,0.5
758.0,0.3
759.0,0.1
760.0,0.1
761.0,0.1
762.0,0.2
763.0,0.1
764.0,0.1
765.0,0.2
766.0,0.1
767.0,0.5
768.0,0.6
769.0,0.5
770.0,0.1
771.0,0.5
772.0,0.1
773.0,0.0
774.0,0.2
775.0,0.1
776.0,0.3
777.0,0.3
778.0,0.2
779.0,0.0
780.0,0.3
781.0,0.1
782.0,0.1
783.0,0.1
784.0,0.1
785.0,0.2
786.0,0.1
787.0,0.5
788.0,0.1
789.0,0.1
790.0,0.3
791.0,0.1
792.0,0.2
793.0,0.4
794.0,0.3
795.0,0.0
796.0,0.1
797.0,0.2
798.0,0.1
