ID,Category
420,1
421,0
422,1
423,0
424,0
425,1
426,0
427,0
428,0
429,1
430,0
431,1
432,0
433,1
434,0
435,0
436,0
437,1
438,1
439,0
440,1
441,1
442,0
443,0
444,1
445,1
446,1
447,0
448,1
449,1
450,1
451,0
452,0
453,0
454,1
455,1
456,1
457,1
458,0
459,0
460,0
461,0
462,0
463,1
464,0
465,0
466,0
467,0
468,1
469,0
470,0
471,1
472,0
473,0
474,1
475,1
476,1
477,0
478,0
479,0
480,1
481,0
482,0
483,1
484,1
485,0
486,1
487,1
488,1
489,1
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,0
498,0
499,1
500,1
501,1
502,1
503,0
504,0
505,1
506,1
507,0
508,1
509,0
510,0
511,1
512,0
513,0
514,1
515,1
516,0
517,1
518,1
519,1
520,0
521,1
522,1
523,1
524,1
525,0
526,1
527,0
528,0
529,0
530,1
531,1
532,1
533,1
534,0
535,0
536,1
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,1
545,1
546,0
547,1
548,0
549,0
550,0
551,1
552,0
553,1
554,0
555,0
556,1
557,0
558,1
559,1
560,1
561,0
562,1
563,1
564,1
565,0
566,1
567,0
568,1
569,1
570,0
571,0
572,1
573,1
574,0
575,1
576,1
577,0
578,1
579,1
580,0
581,1
582,0
583,1
584,1
585,1
586,0
587,0
588,0
589,0
590,0
591,0
592,1
593,0
594,0
595,1
596,0
597,0
598,1
599,1
600,0
601,0
602,1
603,1
604,0
605,1
606,1
607,0
608,1
609,1
610,1
611,1
612,1
613,1
614,0
615,1
616,1
617,0
618,0
619,1
620,1
621,1
622,1
623,1
624,1
625,0
626,1
627,0
628,1
629,0
630,0
631,1
632,0
633,1
634,0
635,0
636,0
637,1
638,0
639,0
640,0
641,1
642,0
643,1
644,1
645,1
646,0
647,1
648,1
649,1
650,0
651,1
652,1
653,0
654,0
655,0
656,1
657,1
658,1
659,0
660,1
661,1
662,1
663,0
664,0
665,0
666,0
667,1
668,1
669,0
670,0
671,1
672,1
673,1
674,1
675,0
676,1
677,0
678,0
679,1
680,0
681,0
682,1
683,0
684,1
685,0
686,0
687,1
688,1
689,1
690,1
691,0
692,1
693,0
694,1
695,1
696,0
697,0
698,1
699,1
700,0
701,0
702,1
703,0
704,0
705,0
706,1
707,1
708,1
709,0
710,1
711,1
712,1
713,0
714,0
715,0
716,0
717,1
718,0
719,0
720,1
721,1
722,1
723,1
724,1
725,0
726,1
727,0
728,1
729,0
730,1
731,1
732,0
733,1
734,1
735,1
736,1
737,1
738,0
739,1
740,1
741,1
742,0
743,0
744,0
745,0
746,1
747,1
748,1
749,0
750,1
751,1
752,1
753,1
754,0
755,0
756,1
757,0
758,0
759,0
760,0
761,1
762,0
763,1
764,1
765,1
766,0
767,1
768,1
769,0
770,1
771,0
772,0
773,0
774,1
775,0
776,1
777,0
778,1
779,0
780,1
781,0
782,1
783,1
784,1
785,1
786,1
787,0
788,0
789,0
790,1
791,1
792,0
793,1
794,0
795,1
796,1
797,0
798,1
799,1
800,0
801,1
802,0
803,1
804,0
805,1
806,0
807,1
808,1
809,1
810,1
811,0
812,1
813,0
814,0
815,0
816,0
817,0
818,1
819,0
820,1
821,0
822,1
823,0
824,1
825,1
826,0
827,1
828,1
829,1
830,1
831,1
832,0
833,1
834,0
835,1
836,0
837,0
838,1
839,0
840,1
841,1
842,0
843,0
844,0
845,0
846,1
847,0
848,0
849,0
850,1
851,1
852,0
853,0
854,1
855,0
856,1
857,1
858,1
859,1
860,1
861,0
862,0
863,1
864,0
865,1
866,0
867,0
868,1
869,1
870,1
871,1
872,0
873,0
874,1
875,0
876,0
877,1
878,1
879,0
880,0
881,1
882,0
883,0
884,0
885,1
886,1
887,0
888,0
889,0
890,0
891,0
892,1
893,1
894,0
895,1
896,1
897,0
898,1
899,0
900,1
901,0
902,0
903,1
904,1
905,0
906,1
907,0
908,1
909,0
910,0
911,0
912,0
913,1
914,0
915,0
916,1
917,1
918,0
919,1
920,1
921,1
922,1
923,1
924,0
925,1
926,1
927,1
928,0
929,1
930,0
931,1
932,0
933,1
934,1
935,1
936,1
937,1
938,1
939,1
940,0
941,0
942,1
943,0
944,0
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,0
954,0
955,1
956,1
957,0
958,1
959,1
960,1
961,0
962,0
963,1
964,1
965,1
966,0
967,1
968,1
969,0
970,0
971,0
972,0
973,0
974,0
975,1
976,1
977,0
978,0
979,1
980,1
981,0
982,1
983,1
984,0
985,0
986,0
987,0
988,1
989,0
990,0
991,1
992,0
993,1
994,0
995,1
996,0
997,1
998,1
999,1
1000,1
1001,0
1002,0
1003,0
1004,1
1005,1
1006,0
1007,0
1008,1
1009,0
1010,0
1011,1
1012,0
1013,0
1014,1
1015,0
1016,0
1017,0
1018,0
1019,1
1020,0
1021,1
1022,0
1023,0
1024,1
1025,0
1026,1
1027,0
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,1
1043,1
1044,1
1045,1
1046,0
1047,1
1048,1
1049,0
1050,1
1051,1
1052,0
1053,1
1054,0
1055,0
1056,1
1057,1
1058,1
1059,0
1060,0
1061,0
1062,1
1063,0
1064,0
1065,1
1066,1
1067,0
1068,1
1069,0
1070,1
1071,0
1072,1
1073,1
1074,1
1075,0
1076,1
1077,1
1078,1
1079,0
1080,1
1081,0
1082,1
1083,1
1084,1
1085,0
1086,0
1087,1
1088,1
1089,0
1090,0
1091,1
1092,1
1093,0
1094,1
1095,1
1096,1
1097,1
1098,0
1099,1
1100,1
1101,0
1102,1
1103,1
1104,1
1105,1
1106,1
1107,1
1108,0
1109,0
1110,1
1111,0
1112,0
1113,0
1114,0
1115,1
1116,1
1117,1
1118,0
1119,0
1120,1
1121,1
1122,1
1123,0
1124,0
1125,1
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,1
1135,0
1136,1
1137,0
1138,0
1139,0
1140,1
1141,1
1142,1
1143,1
1144,1
1145,0
1146,1
1147,1
1148,0
1149,1
1150,1
1151,0
1152,1
1153,1
1154,1
1155,0
1156,1
1157,0
1158,0
1159,1
1160,1
1161,0
1162,0
1163,1
1164,1
1165,0
1166,0
1167,1
1168,0
1169,0
1170,1
1171,1
1172,1
1173,0
1174,1
1175,0
1176,1
1177,0
1178,0
1179,0
1180,1
1181,1
1182,1
1183,1
1184,1
1185,0
1186,0
1187,1
1188,0
1189,0
1190,0
1191,0
1192,0
1193,1
1194,1
1195,0
1196,1
1197,0
1198,0
1199,1
1200,1
1201,0
1202,1
1203,1
1204,0
1205,1
1206,1
1207,0
1208,1
1209,1
1210,1
1211,1
1212,0
1213,0
1214,0
1215,1
1216,1
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,1
1227,0
1228,1
1229,1
1230,1
1231,0
1232,1
1233,0
1234,0
1235,1
1236,1
1237,1
1238,1
1239,0
1240,1
1241,0
1242,1
1243,1
1244,0
1245,0
1246,0
1247,1
1248,1
1249,1
1250,0
1251,1
1252,0
1253,0
1254,1
1255,0
1256,0
1257,1
1258,0
1259,1
1260,0
1261,0
1262,0
1263,1
1264,1
1265,0
1266,0
1267,1
1268,0
1269,0
1270,0
1271,0
1272,1
1273,1
1274,1
1275,1
1276,0
1277,1
1278,0
1279,1
1280,1
1281,1
1282,1
1283,0
1284,0
1285,1
1286,0
1287,0
1288,1
1289,1
1290,0
1291,1
1292,1
1293,1
1294,0
1295,0
1296,0
1297,1
1298,0
1299,1
1300,1
1301,1
1302,0
1303,0
1304,0
1305,1
1306,1
1307,0
1308,1
1309,1
1310,0
1311,1
1312,0
1313,1
1314,1
1315,1
1316,0
1317,0
1318,1
1319,0
1320,1
1321,0
1322,0
1323,1
1324,1
1325,1
1326,0
1327,1
1328,0
1329,1
1330,0
1331,0
1332,0
1333,0
1334,1
1335,0
1336,1
1337,0
1338,0
1339,1
1340,1
1341,0
1342,1
1343,0
1344,0
1345,1
1346,0
1347,0
1348,1
1349,0
1350,1
1351,1
1352,1
1353,1
1354,1
1355,0
1356,1
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,1
1365,1
1366,0
1367,0
1368,1
1369,1
1370,0
1371,0
1372,0
1373,1
1374,1
1375,0
1376,0
1377,1
1378,1
1379,1
1380,1
1381,0
1382,0
1383,1
1384,0
1385,1
1386,1
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,1
1394,0
1395,0
1396,1
1397,1
1398,0
1399,1
1400,1
1401,1
1402,1
1403,1
1404,0
1405,1
1406,1
1407,0
1408,0
1409,1
1410,0
1411,0
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,0
1424,1
1425,0
1426,1
1427,1
1428,1
1429,1
1430,0
1431,1
1432,0
1433,0
1434,1
1435,1
1436,0
1437,1
1438,0
1439,0
1440,1
1441,0
1442,1
1443,0
1444,1
1445,1
1446,1
1447,1
1448,0
1449,0
1450,1
1451,1
1452,1
1453,1
1454,1
1455,0
1456,1
1457,0
1458,0
1459,0
1460,0
1461,1
1462,1
1463,0
1464,1
1465,0
1466,1
1467,0
1468,0
1469,0
1470,1
1471,0
1472,1
1473,0
1474,1
1475,0
1476,0
1477,1
1478,1
1479,0
1480,1
1481,0
1482,1
1483,1
1484,0
1485,0
1486,0
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,0
1495,0
1496,1
1497,0
1498,1
1499,0
1500,1
1501,1
1502,1
1503,1
1504,0
1505,0
1506,1
1507,1
1508,1
1509,0
1510,0
1511,1
1512,0
1513,0
1514,0
1515,0
1516,0
1517,1
1518,1
1519,1
1520,0
1521,1
1522,0
1523,1
1524,1
1525,0
1526,1
1527,1
1528,0
1529,1
1530,1
1531,0
1532,1
1533,0
1534,1
1535,0
1536,0
1537,1
1538,1
1539,0
1540,0
1541,1
1542,1
1543,0
1544,1
1545,1
1546,1
1547,1
1548,1
1549,0
1550,1
1551,0
1552,1
1553,0
1554,0
1555,1
1556,1
1557,1
1558,0
1559,1
1560,0
1561,0
1562,1
1563,1
1564,0
1565,0
1566,1
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,1
1575,0
1576,1
1577,1
1578,1
1579,0
1580,1
1581,0
1582,0
1583,1
1584,0
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,1
1592,0
1593,1
1594,0
1595,1
1596,0
1597,1
1598,1
1599,0
1600,1
1601,1
1602,0
1603,0
1604,1
1605,1
1606,0
1607,0
1608,0
1609,1
1610,1
1611,0
1612,0
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,0
1621,1
1622,0
1623,1
1624,1
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,1
1632,1
1633,1
1634,0
1635,1
1636,1
1637,0
1638,0
1639,0
1640,0
1641,0
1642,1
1643,1
1644,0
1645,0
1646,0
1647,0
1648,1
1649,0
1650,1
1651,0
1652,0
1653,0
1654,1
1655,1
1656,0
1657,1
1658,1
1659,0
1660,1
1661,1
1662,1
1663,1
1664,0
1665,0
1666,1
1667,0
1668,1
1669,0
1670,1
1671,0
1672,0
1673,0
1674,1
1675,0
1676,1
1677,1
1678,1
1679,0
1680,0
1681,0
1682,1
1683,0
1684,1
1685,0
1686,0
1687,0
1688,1
1689,0
1690,0
1691,0
1692,1
1693,0
1694,1
1695,1
1696,0
1697,1
1698,1
1699,0
1700,1
1701,0
1702,1
1703,1
1704,0
1705,0
1706,0
1707,0
1708,0
1709,1
1710,1
1711,1
1712,0
1713,1
1714,1
1715,1
1716,1
1717,0
1718,0
1719,0
1720,1
1721,1
1722,1
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,1
1730,0
1731,0
1732,0
1733,1
1734,0
1735,0
1736,0
1737,0
1738,1
1739,1
1740,0
1741,1
1742,0
1743,0
1744,1
1745,1
1746,0
1747,1
1748,1
1749,1
1750,0
1751,1
1752,0
1753,1
1754,1
1755,1
1756,1
1757,0
1758,0
1759,1
1760,0
1761,0
1762,0
1763,1
1764,0
1765,0
1766,1
1767,0
1768,0
1769,0
1770,1
1771,1
1772,1
1773,1
1774,1
1775,0
1776,1
1777,1
1778,1
1779,1
1780,1
1781,0
1782,0
1783,0
1784,0
1785,0
1786,1
1787,1
1788,0
1789,0
1790,1
1791,1
1792,1
1793,1
1794,0
1795,1
1796,1
1797,0
1798,0
1799,0
1800,0
1801,1
1802,1
1803,1
1804,1
1805,0
1806,0
1807,0
1808,0
1809,0
1810,1
1811,0
1812,1
1813,0
1814,0
1815,0
1816,1
1817,0
1818,0
1819,0
1820,1
1821,0
1822,1
1823,0
1824,1
1825,0
1826,0
1827,0
1828,1
1829,0
1830,1
1831,0
1832,0
1833,1
1834,0
1835,1
1836,1
1837,1
1838,1
1839,1
1840,0
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,0
1849,0
1850,1
1851,1
1852,0
1853,0
1854,1
1855,0
1856,1
1857,0
1858,1
1859,0
1860,0
1861,1
1862,1
1863,0
1864,1
1865,0
1866,0
1867,0
1868,1
1869,0
1870,1
1871,1
1872,1
1873,1
1874,1
1875,0
1876,0
1877,0
1878,1
1879,1
1880,0
1881,1
1882,0
1883,1
1884,1
1885,1
1886,0
1887,1
1888,1
1889,0
1890,0
1891,1
1892,1
1893,0
1894,1
1895,0
1896,1
1897,0
1898,0
1899,1
1900,0
1901,0
1902,1
1903,0
1904,1
1905,0
1906,0
1907,0
1908,0
1909,1
1910,0
1911,1
1912,0
1913,0
1914,1
1915,0
1916,1
1917,1
1918,1
1919,0
1920,0
1921,1
1922,1
1923,0
1924,1
1925,1
1926,1
1927,1
1928,0
1929,1
1930,0
1931,1
1932,1
1933,1
1934,0
1935,1
1936,1
1937,1
1938,1
1939,0
1940,0
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,1
1948,1
1949,0
1950,0
1951,0
1952,0
1953,1
1954,1
1955,1
1956,0
1957,1
1958,1
1959,1
1960,1
1961,1
1962,0
1963,0
1964,0
1965,0
1966,0
1967,1
1968,0
1969,1
1970,1
1971,0
1972,0
1973,1
1974,0
1975,0
1976,0
1977,1
1978,0
1979,0
1980,1
1981,1
1982,0
1983,0
1984,1
1985,0
1986,1
1987,0
1988,1
1989,0
1990,0
1991,1
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,0
1999,0
2000,0
2001,1
2002,0
2003,1
2004,1
2005,0
2006,0
2007,0
2008,0
2009,1
2010,1
2011,0
2012,0
2013,0
2014,0
2015,1
2016,0
2017,1
2018,0
2019,1
2020,1
2021,1
2022,1
2023,1
2024,0
2025,0
2026,1
2027,1
2028,1
2029,1
2030,0
2031,0
2032,1
2033,0
2034,1
2035,0
2036,0
2037,0
2038,0
2039,1
2040,0
2041,1
2042,1
2043,0
2044,1
2045,1
2046,0
2047,0
2048,1
2049,0
2050,1
2051,0
2052,1
2053,0
2054,1
2055,0
2056,1
2057,1
2058,0
2059,0
2060,1
2061,0
2062,0
2063,1
2064,0
2065,1
2066,1
2067,1
2068,1
2069,1
2070,0
2071,1
2072,1
2073,1
2074,1
2075,0
2076,1
2077,0
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,0
2087,1
2088,1
2089,0
2090,1
2091,0
2092,1
2093,1
2094,0
2095,0
2096,0
2097,1
2098,1
2099,0
2100,1
2101,1
2102,1
2103,1
2104,1
2105,0
2106,1
2107,0
2108,0
2109,1
2110,0
2111,1
2112,1
2113,1
2114,1
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,1
2122,0
2123,1
2124,1
2125,1
2126,1
2127,0
2128,0
2129,0
2130,0
2131,1
2132,1
2133,0
2134,1
2135,0
2136,1
2137,1
2138,1
2139,1
2140,0
2141,0
2142,0
2143,1
2144,1
2145,0
2146,0
2147,0
2148,1
2149,0
2150,0
2151,1
2152,0
2153,1
2154,1
2155,0
2156,1
2157,1
2158,0
2159,1
2160,0
2161,0
2162,1
2163,0
2164,1
2165,0
2166,0
2167,1
2168,1
2169,0
2170,1
2171,1
2172,0
2173,0
2174,1
2175,1
2176,0
2177,1
2178,0
2179,1
2180,0
2181,1
2182,1
2183,1
2184,1
2185,0
2186,0
2187,0
2188,0
2189,1
2190,0
2191,1
2192,1
2193,1
2194,1
2195,1
2196,0
2197,1
2198,0
2199,0
2200,1
2201,1
2202,1
2203,0
2204,0
2205,0
2206,0
2207,0
2208,1
2209,0
2210,1
2211,0
2212,1
2213,0
2214,0
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,0
2225,0
2226,0
2227,0
2228,1
2229,1
2230,1
2231,0
2232,0
2233,1
2234,0
2235,1
2236,0
2237,0
2238,1
2239,0
2240,0
2241,1
2242,0
2243,1
2244,1
2245,0
2246,1
2247,0
2248,0
2249,1
2250,1
2251,0
2252,0
2253,1
2254,1
2255,0
2256,0
2257,0
2258,1
2259,0
2260,1
2261,0
2262,0
2263,0
2264,1
2265,1
2266,1
2267,0
2268,0
2269,1
2270,1
2271,1
2272,1
2273,0
2274,1
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,0
2292,0
2293,1
2294,0
2295,1
2296,1
2297,1
2298,0
2299,1
2300,1
2301,0
